,Month-Year,location,Death,iso_code
640,2020-02-01,Belarus,0,BLR
641,2020-03-01,Belarus,1,BLR
642,2020-04-01,Belarus,1171,BLR
643,2020-05-01,Belarus,4986,BLR
644,2020-06-01,Belarus,9483,BLR
645,2020-07-01,Belarus,14953,BLR
646,2020-08-01,Belarus,19080,BLR
647,2020-09-01,Belarus,22796,BLR
648,2020-10-01,Belarus,28380,BLR
649,2020-11-01,Belarus,31736,BLR
650,2020-12-01,Belarus,40022,BLR
651,2021-01-01,Belarus,48780,BLR
652,2021-02-01,Belarus,51861,BLR
653,2021-03-01,Belarus,65544,BLR
654,2021-04-01,Belarus,71955,BLR
655,2021-05-01,Belarus,83744,BLR
656,2021-06-01,Belarus,90040,BLR
657,2021-07-01,Belarus,102454,BLR
658,2021-08-01,Belarus,112135,BLR
659,2021-09-01,Belarus,118858,BLR
660,2021-10-01,Belarus,136016,BLR
661,2021-11-01,Belarus,146036,BLR
662,2021-12-01,Belarus,165467,BLR
663,2022-01-01,Belarus,180483,BLR
664,2022-02-01,Belarus,175710,BLR
665,2022-03-01,Belarus,206910,BLR
666,2022-04-01,Belarus,206815,BLR
667,2022-05-01,Belarus,216155,BLR
668,2022-06-01,Belarus,209340,BLR
669,2022-07-01,Belarus,220098,BLR
670,2022-08-01,Belarus,220658,BLR
671,2022-09-01,Belarus,213540,BLR
672,2022-10-01,Belarus,220658,BLR
673,2022-11-01,Belarus,56944,BLR
674,2020-02-01,Belgium,0,BEL
675,2020-03-01,Belgium,3145,BEL
676,2020-04-01,Belgium,132664,BEL
677,2020-05-01,Belgium,273995,BEL
678,2020-06-01,Belgium,289543,BEL
679,2020-07-01,Belgium,303682,BEL
680,2020-08-01,Belgium,307232,BEL
681,2020-09-01,Belgium,298143,BEL
682,2020-10-01,Belgium,325069,BEL
683,2020-11-01,Belgium,432647,BEL
684,2020-12-01,Belgium,565082,BEL
685,2021-01-01,Belgium,631655,BEL
686,2021-02-01,Belgium,606413,BEL
687,2021-03-01,Belgium,698886,BEL
688,2021-04-01,Belgium,709354,BEL
689,2021-05-01,Belgium,764910,BEL
690,2021-06-01,Belgium,752857,BEL
691,2021-07-01,Belgium,781478,BEL
692,2021-08-01,Belgium,784440,BEL
693,2021-09-01,Belgium,764611,BEL
694,2021-10-01,Belgium,799027,BEL
695,2021-11-01,Belgium,793400,BEL
696,2021-12-01,Belgium,860115,BEL
697,2022-01-01,Belgium,888373,BEL
698,2022-02-01,Belgium,831533,BEL
699,2022-03-01,Belgium,944980,BEL
700,2022-04-01,Belgium,934452,BEL
701,2022-05-01,Belgium,980571,BEL
702,2022-06-01,Belgium,955148,BEL
703,2022-07-01,Belgium,993984,BEL
704,2022-08-01,Belgium,1004232,BEL
705,2022-09-01,Belgium,978226,BEL
706,2022-10-01,Belgium,1016595,BEL
707,2022-11-01,Belgium,263486,BEL
708,2020-03-01,Belize,0,BLZ
709,2020-04-01,Belize,46,BLZ
710,2020-05-01,Belize,62,BLZ
711,2020-06-01,Belize,60,BLZ
712,2020-07-01,Belize,62,BLZ
713,2020-08-01,Belize,163,BLZ
714,2020-09-01,Belize,578,BLZ
715,2020-10-01,Belize,1286,BLZ
716,2020-11-01,Belize,2883,BLZ
717,2020-12-01,Belize,6300,BLZ
718,2021-01-01,Belize,8649,BLZ
719,2021-02-01,Belize,8716,BLZ
720,2021-03-01,Belize,9795,BLZ
721,2021-04-01,Belize,9569,BLZ
722,2021-05-01,Belize,10017,BLZ
723,2021-06-01,Belize,9805,BLZ
724,2021-07-01,Belize,10288,BLZ
725,2021-08-01,Belize,10756,BLZ
726,2021-09-01,Belize,11541,BLZ
727,2021-10-01,Belize,14075,BLZ
728,2021-11-01,Belize,16216,BLZ
729,2021-12-01,Belize,18239,BLZ
730,2022-01-01,Belize,18976,BLZ
731,2022-02-01,Belize,17831,BLZ
732,2022-03-01,Belize,20231,BLZ
733,2022-04-01,Belize,20052,BLZ
734,2022-05-01,Belize,20970,BLZ
735,2022-06-01,Belize,20351,BLZ
736,2022-07-01,Belize,21080,BLZ
737,2022-08-01,Belize,21080,BLZ
738,2022-09-01,Belize,20436,BLZ
739,2022-10-01,Belize,21281,BLZ
740,2022-11-01,Belize,5496,BLZ
741,2020-03-01,Benin,0,BEN
742,2020-04-01,Benin,25,BEN
743,2020-05-01,Benin,73,BEN
744,2020-06-01,Benin,264,BEN
745,2020-07-01,Benin,876,BEN
746,2020-08-01,Benin,1195,BEN
747,2020-09-01,Benin,1201,BEN
748,2020-10-01,Benin,1271,BEN
749,2020-11-01,Benin,1284,BEN
750,2020-12-01,Benin,1363,BEN
751,2021-01-01,Benin,1432,BEN
752,2021-02-01,Benin,1711,BEN
753,2021-03-01,Benin,2576,BEN
754,2021-04-01,Benin,2852,BEN
755,2021-05-01,Benin,3119,BEN
756,2021-06-01,Benin,3084,BEN
757,2021-07-01,Benin,3289,BEN
758,2021-08-01,Benin,3629,BEN
759,2021-09-01,Benin,4331,BEN
760,2021-10-01,Benin,4967,BEN
761,2021-11-01,Benin,4830,BEN
762,2021-12-01,Benin,4991,BEN
763,2022-01-01,Benin,5024,BEN
764,2022-02-01,Benin,4564,BEN
765,2022-03-01,Benin,5053,BEN
766,2022-04-01,Benin,4890,BEN
767,2022-05-01,Benin,5053,BEN
768,2022-06-01,Benin,4890,BEN
769,2022-07-01,Benin,5053,BEN
770,2022-08-01,Benin,5053,BEN
771,2022-09-01,Benin,4890,BEN
772,2022-10-01,Benin,5053,BEN
773,2022-11-01,Benin,1304,BEN
774,2020-03-01,Bermuda,0,BMU
775,2020-04-01,Bermuda,117,BMU
776,2020-05-01,Bermuda,255,BMU
777,2020-06-01,Bermuda,270,BMU
778,2020-07-01,Bermuda,279,BMU
779,2020-08-01,Bermuda,279,BMU
780,2020-09-01,Bermuda,270,BMU
781,2020-10-01,Bermuda,279,BMU
782,2020-11-01,Bermuda,270,BMU
783,2020-12-01,Bermuda,285,BMU
784,2021-01-01,Bermuda,361,BMU
785,2021-02-01,Bermuda,336,BMU
786,2021-03-01,Bermuda,372,BMU
787,2021-04-01,Bermuda,542,BMU
788,2021-05-01,Bermuda,965,BMU
789,2021-06-01,Bermuda,990,BMU
790,2021-07-01,Bermuda,1023,BMU
791,2021-08-01,Bermuda,1024,BMU
792,2021-09-01,Bermuda,1259,BMU
793,2021-10-01,Bermuda,2847,BMU
794,2021-11-01,Bermuda,3174,BMU
795,2021-12-01,Bermuda,3294,BMU
796,2022-01-01,Bermuda,3461,BMU
797,2022-02-01,Bermuda,3378,BMU
798,2022-03-01,Bermuda,3877,BMU
799,2022-04-01,Bermuda,3900,BMU
800,2022-05-01,Bermuda,4196,BMU
801,2022-06-01,Bermuda,4144,BMU
802,2022-07-01,Bermuda,4383,BMU
803,2022-08-01,Bermuda,4580,BMU
804,2022-09-01,Bermuda,4440,BMU
805,2022-10-01,Bermuda,4588,BMU
806,2022-11-01,Bermuda,1191,BMU
807,2020-03-01,Bhutan,0,BTN
808,2020-04-01,Bhutan,0,BTN
809,2020-05-01,Bhutan,0,BTN
810,2020-06-01,Bhutan,0,BTN
811,2020-07-01,Bhutan,0,BTN
812,2020-08-01,Bhutan,0,BTN
813,2020-09-01,Bhutan,0,BTN
814,2020-10-01,Bhutan,0,BTN
815,2020-11-01,Bhutan,0,BTN
816,2020-12-01,Bhutan,0,BTN
817,2021-01-01,Bhutan,24,BTN
818,2021-02-01,Bhutan,28,BTN
819,2021-03-01,Bhutan,31,BTN
820,2021-04-01,Bhutan,30,BTN
821,2021-05-01,Bhutan,31,BTN
822,2021-06-01,Bhutan,30,BTN
823,2021-07-01,Bhutan,48,BTN
824,2021-08-01,Bhutan,82,BTN
825,2021-09-01,Bhutan,90,BTN
826,2021-10-01,Bhutan,93,BTN
827,2021-11-01,Bhutan,90,BTN
828,2021-12-01,Bhutan,93,BTN
829,2022-01-01,Bhutan,97,BTN
830,2022-02-01,Bhutan,140,BTN
831,2022-03-01,Bhutan,246,BTN
832,2022-04-01,Bhutan,488,BTN
833,2022-05-01,Bhutan,651,BTN
834,2022-06-01,Bhutan,630,BTN
835,2022-07-01,Bhutan,651,BTN
836,2022-08-01,Bhutan,651,BTN
837,2022-09-01,Bhutan,630,BTN
838,2022-10-01,Bhutan,651,BTN
839,2022-11-01,Bhutan,168,BTN
840,2020-03-01,Bolivia,11,BOL
841,2020-04-01,Bolivia,887,BOL
842,2020-05-01,Bolivia,5482,BOL
843,2020-06-01,Bolivia,20104,BOL
844,2020-07-01,Bolivia,62947,BOL
845,2020-08-01,Bolivia,126236,BOL
846,2020-09-01,Bolivia,212820,BOL
847,2020-10-01,Bolivia,260850,BOL
848,2020-11-01,Bolivia,265610,BOL
849,2020-12-01,Bolivia,280226,BOL
850,2021-01-01,Bolivia,299667,BOL
851,2021-02-01,Bolivia,312089,BOL
852,2021-03-01,Bolivia,371377,BOL
853,2021-04-01,Bolivia,377844,BOL
854,2021-05-01,Bolivia,421894,BOL
855,2021-06-01,Bolivia,472289,BOL
856,2021-07-01,Bolivia,538266,BOL
857,2021-08-01,Bolivia,563167,BOL
858,2021-09-01,Bolivia,558339,BOL
859,2021-10-01,Bolivia,584000,BOL
860,2021-11-01,Bolivia,571020,BOL
861,2021-12-01,Bolivia,601197,BOL
862,2022-01-01,Bolivia,628895,BOL
863,2022-02-01,Bolivia,595746,BOL
864,2022-03-01,Bolivia,666913,BOL
865,2022-04-01,Bolivia,657077,BOL
866,2022-05-01,Bolivia,680026,BOL
867,2022-06-01,Bolivia,658526,BOL
868,2022-07-01,Bolivia,681777,BOL
869,2022-08-01,Bolivia,686368,BOL
870,2022-09-01,Bolivia,666650,BOL
871,2022-10-01,Bolivia,689365,BOL
872,2022-11-01,Bolivia,177916,BOL
873,2020-04-01,Bonaire Sint Eustatius and Saba,0,BES
874,2020-05-01,Bonaire Sint Eustatius and Saba,0,BES
875,2020-06-01,Bonaire Sint Eustatius and Saba,0,BES
876,2020-07-01,Bonaire Sint Eustatius and Saba,0,BES
877,2020-08-01,Bonaire Sint Eustatius and Saba,0,BES
878,2020-09-01,Bonaire Sint Eustatius and Saba,15,BES
879,2020-10-01,Bonaire Sint Eustatius and Saba,72,BES
880,2020-11-01,Bonaire Sint Eustatius and Saba,90,BES
881,2020-12-01,Bonaire Sint Eustatius and Saba,93,BES
882,2021-01-01,Bonaire Sint Eustatius and Saba,93,BES
883,2021-02-01,Bonaire Sint Eustatius and Saba,84,BES
884,2021-03-01,Bonaire Sint Eustatius and Saba,93,BES
885,2021-04-01,Bonaire Sint Eustatius and Saba,114,BES
886,2021-05-01,Bonaire Sint Eustatius and Saba,521,BES
887,2021-06-01,Bonaire Sint Eustatius and Saba,510,BES
888,2021-07-01,Bonaire Sint Eustatius and Saba,527,BES
889,2021-08-01,Bonaire Sint Eustatius and Saba,527,BES
890,2021-09-01,Bonaire Sint Eustatius and Saba,528,BES
891,2021-10-01,Bonaire Sint Eustatius and Saba,599,BES
892,2021-11-01,Bonaire Sint Eustatius and Saba,622,BES
893,2021-12-01,Bonaire Sint Eustatius and Saba,689,BES
894,2022-01-01,Bonaire Sint Eustatius and Saba,785,BES
895,2022-02-01,Bonaire Sint Eustatius and Saba,853,BES
896,2022-03-01,Bonaire Sint Eustatius and Saba,961,BES
897,2022-04-01,Bonaire Sint Eustatius and Saba,1009,BES
898,2022-05-01,Bonaire Sint Eustatius and Saba,1077,BES
899,2022-06-01,Bonaire Sint Eustatius and Saba,1081,BES
900,2022-07-01,Bonaire Sint Eustatius and Saba,1147,BES
901,2022-08-01,Bonaire Sint Eustatius and Saba,1155,BES
902,2022-09-01,Bonaire Sint Eustatius and Saba,1140,BES
903,2022-10-01,Bonaire Sint Eustatius and Saba,1178,BES
904,2022-11-01,Bonaire Sint Eustatius and Saba,304,BES
905,2020-03-01,Bosnia and Herzegovina,50,BIH
906,2020-04-01,Bosnia and Herzegovina,1272,BIH
907,2020-05-01,Bosnia and Herzegovina,3748,BIH
908,2020-06-01,Bosnia and Herzegovina,5006,BIH
909,2020-07-01,Bosnia and Herzegovina,7577,BIH
910,2020-08-01,Bosnia and Herzegovina,14810,BIH
911,2020-09-01,Bosnia and Herzegovina,21892,BIH
912,2020-10-01,Bosnia and Herzegovina,30973,BIH
913,2020-11-01,Bosnia and Herzegovina,58331,BIH
914,2020-12-01,Bosnia and Herzegovina,107176,BIH
915,2021-01-01,Bosnia and Herzegovina,137003,BIH
916,2021-02-01,Bosnia and Herzegovina,137362,BIH
917,2021-03-01,Bosnia and Herzegovina,176346,BIH
918,2021-04-01,Bosnia and Herzegovina,230006,BIH
919,2021-05-01,Bosnia and Herzegovina,278061,BIH
920,2021-06-01,Bosnia and Herzegovina,285974,BIH
921,2021-07-01,Bosnia and Herzegovina,299783,BIH
922,2021-08-01,Bosnia and Herzegovina,301399,BIH
923,2021-09-01,Bosnia and Herzegovina,304882,BIH
924,2021-10-01,Bosnia and Herzegovina,344219,BIH
925,2021-11-01,Bosnia and Herzegovina,362354,BIH
926,2021-12-01,Bosnia and Herzegovina,404599,BIH
927,2022-01-01,Bosnia and Herzegovina,429191,BIH
928,2022-02-01,Bosnia and Herzegovina,421674,BIH
929,2022-03-01,Bosnia and Herzegovina,484503,BIH
930,2022-04-01,Bosnia and Herzegovina,472337,BIH
931,2022-05-01,Bosnia and Herzegovina,489120,BIH
932,2022-06-01,Bosnia and Herzegovina,473859,BIH
933,2022-07-01,Bosnia and Herzegovina,490492,BIH
934,2022-08-01,Bosnia and Herzegovina,494814,BIH
935,2022-09-01,Bosnia and Herzegovina,483050,BIH
936,2022-10-01,Bosnia and Herzegovina,500872,BIH
937,2022-11-01,Bosnia and Herzegovina,129436,BIH
938,2020-03-01,Botswana,1,BWA
939,2020-04-01,Botswana,30,BWA
940,2020-05-01,Botswana,31,BWA
941,2020-06-01,Botswana,30,BWA
942,2020-07-01,Botswana,36,BWA
943,2020-08-01,Botswana,87,BWA
944,2020-09-01,Botswana,345,BWA
945,2020-10-01,Botswana,610,BWA
946,2020-11-01,Botswana,858,BWA
947,2020-12-01,Botswana,1162,BWA
948,2021-01-01,Botswana,2506,BWA
949,2021-02-01,Botswana,6275,BWA
950,2021-03-01,Botswana,13723,BWA
951,2021-04-01,Botswana,19744,BWA
952,2021-05-01,Botswana,23877,BWA
953,2021-06-01,Botswana,28901,BWA
954,2021-07-01,Botswana,40505,BWA
955,2021-08-01,Botswana,61072,BWA
956,2021-09-01,Botswana,69946,BWA
957,2021-10-01,Botswana,73992,BWA
958,2021-11-01,Botswana,72380,BWA
959,2021-12-01,Botswana,75195,BWA
960,2022-01-01,Botswana,78065,BWA
961,2022-02-01,Botswana,72842,BWA
962,2022-03-01,Botswana,81323,BWA
963,2022-04-01,Botswana,80618,BWA
964,2022-05-01,Botswana,83440,BWA
965,2022-06-01,Botswana,81320,BWA
966,2022-07-01,Botswana,85514,BWA
967,2022-08-01,Botswana,86017,BWA
968,2022-09-01,Botswana,83544,BWA
969,2022-10-01,Botswana,86481,BWA
970,2022-11-01,Botswana,22320,BWA
971,2020-02-01,Brazil,0,BRA
972,2020-03-01,Brazil,976,BRA
973,2020-04-01,Brazil,66571,BRA
974,2020-05-01,Brazil,510577,BRA
975,2020-06-01,Brazil,1358269,BRA
976,2020-07-01,Brazil,2376217,BRA
977,2020-08-01,Brazil,3351185,BRA
978,2020-09-01,Brazil,4009882,BRA
979,2020-10-01,Brazil,4737708,BRA
980,2020-11-01,Brazil,4990589,BRA
981,2020-12-01,Brazil,5706947,BRA
982,2021-01-01,Brazil,6489123,BRA
983,2021-02-01,Brazil,6721484,BRA
984,2021-03-01,Brazil,8839837,BRA
985,2021-04-01,Brazil,10968427,BRA
986,2021-05-01,Brazil,13514947,BRA
987,2021-06-01,Brazil,14781093,BRA
988,2021-07-01,Brazil,16728815,BRA
989,2021-08-01,Brazil,17665488,BRA
990,2021-09-01,Brazil,17675234,BRA
991,2021-10-01,Brazil,18696666,BRA
992,2021-11-01,Brazil,18350924,BRA
993,2021-12-01,Brazil,19143101,BRA
994,2022-01-01,Brazil,19286149,BRA
995,2022-02-01,Brazil,17913610,BRA
996,2022-03-01,Brazil,20330954,BRA
997,2022-04-01,Brazil,19861681,BRA
998,2022-05-01,Brazil,20621622,BRA
999,2022-06-01,Brazil,20060920,BRA
1000,2022-07-01,Brazil,20929564,BRA
1001,2022-08-01,Brazil,21129878,BRA
1002,2022-09-01,Brazil,20553490,BRA
1003,2022-10-01,Brazil,21302426,BRA
1004,2022-11-01,Brazil,5506491,BRA
1005,2020-03-01,British Virgin Islands,0,VGB
1006,2020-04-01,British Virgin Islands,12,VGB
1007,2020-05-01,British Virgin Islands,31,VGB
1008,2020-06-01,British Virgin Islands,30,VGB
1009,2020-07-01,British Virgin Islands,31,VGB
1010,2020-08-01,British Virgin Islands,31,VGB
1011,2020-09-01,British Virgin Islands,30,VGB
1012,2020-10-01,British Virgin Islands,31,VGB
1013,2020-11-01,British Virgin Islands,30,VGB
1014,2020-12-01,British Virgin Islands,31,VGB
1015,2021-01-01,British Virgin Islands,31,VGB
1016,2021-02-01,British Virgin Islands,28,VGB
1017,2021-03-01,British Virgin Islands,31,VGB
1018,2021-04-01,British Virgin Islands,30,VGB
1019,2021-05-01,British Virgin Islands,31,VGB
1020,2021-06-01,British Virgin Islands,30,VGB
1021,2021-07-01,British Virgin Islands,402,VGB
1022,2021-08-01,British Virgin Islands,1105,VGB
1023,2021-09-01,British Virgin Islands,1110,VGB
1024,2021-10-01,British Virgin Islands,1147,VGB
1025,2021-11-01,British Virgin Islands,1132,VGB
1026,2021-12-01,British Virgin Islands,1197,VGB
1027,2022-01-01,British Virgin Islands,1363,VGB
1028,2022-02-01,British Virgin Islands,1629,VGB
1029,2022-03-01,British Virgin Islands,1922,VGB
1030,2022-04-01,British Virgin Islands,1860,VGB
1031,2022-05-01,British Virgin Islands,1922,VGB
1032,2022-06-01,British Virgin Islands,1882,VGB
1033,2022-07-01,British Virgin Islands,1953,VGB
1034,2022-08-01,British Virgin Islands,1955,VGB
1035,2022-09-01,British Virgin Islands,1920,VGB
1036,2022-10-01,British Virgin Islands,1984,VGB
1037,2022-11-01,British Virgin Islands,512,VGB
1038,2020-03-01,Brunei,4,BRN
1039,2020-04-01,Brunei,30,BRN
1040,2020-05-01,Brunei,36,BRN
1041,2020-06-01,Brunei,75,BRN
1042,2020-07-01,Brunei,93,BRN
1043,2020-08-01,Brunei,93,BRN
1044,2020-09-01,Brunei,90,BRN
1045,2020-10-01,Brunei,93,BRN
1046,2020-11-01,Brunei,90,BRN
1047,2020-12-01,Brunei,93,BRN
1048,2021-01-01,Brunei,93,BRN
1049,2021-02-01,Brunei,84,BRN
1050,2021-03-01,Brunei,93,BRN
1051,2021-04-01,Brunei,90,BRN
1052,2021-05-01,Brunei,93,BRN
1053,2021-06-01,Brunei,90,BRN
1054,2021-07-01,Brunei,93,BRN
1055,2021-08-01,Brunei,122,BRN
1056,2021-09-01,Brunei,726,BRN
1057,2021-10-01,Brunei,2170,BRN
1058,2021-11-01,Brunei,2839,BRN
1059,2021-12-01,Brunei,3036,BRN
1060,2022-01-01,Brunei,3038,BRN
1061,2022-02-01,Brunei,2895,BRN
1062,2022-03-01,Brunei,5363,BRN
1063,2022-04-01,Brunei,6485,BRN
1064,2022-05-01,Brunei,6831,BRN
1065,2022-06-01,Brunei,6734,BRN
1066,2022-07-01,Brunei,6975,BRN
1067,2022-08-01,Brunei,6975,BRN
1068,2022-09-01,Brunei,6750,BRN
1069,2022-10-01,Brunei,6975,BRN
1070,2022-11-01,Brunei,1800,BRN
1071,2020-03-01,Bulgaria,71,BGR
1072,2020-04-01,Bulgaria,1111,BGR
1073,2020-05-01,Bulgaria,3285,BGR
1074,2020-06-01,Bulgaria,5500,BGR
1075,2020-07-01,Bulgaria,9167,BGR
1076,2020-08-01,Bulgaria,15642,BGR
1077,2020-09-01,Bulgaria,22024,BGR
1078,2020-10-01,Bulgaria,30756,BGR
1079,2020-11-01,Bulgaria,72503,BGR
1080,2020-12-01,Bulgaria,187730,BGR
1081,2021-01-01,Bulgaria,261407,BGR
1082,2021-02-01,Bulgaria,270490,BGR
1083,2021-03-01,Bulgaria,359929,BGR
1084,2021-04-01,Bulgaria,448434,BGR
1085,2021-05-01,Bulgaria,533689,BGR
1086,2021-06-01,Bulgaria,537895,BGR
1087,2021-07-01,Bulgaria,562938,BGR
1088,2021-08-01,Bulgaria,571340,BGR
1089,2021-09-01,Bulgaria,595258,BGR
1090,2021-10-01,Bulgaria,693426,BGR
1091,2021-11-01,Bulgaria,794753,BGR
1092,2021-12-01,Bulgaria,925071,BGR
1093,2022-01-01,Bulgaria,996617,BGR
1094,2022-02-01,Bulgaria,968110,BGR
1095,2022-03-01,Bulgaria,1121052,BGR
1096,2022-04-01,Bulgaria,1102855,BGR
1097,2022-05-01,Bulgaria,1148484,BGR
1098,2022-06-01,Bulgaria,1116308,BGR
1099,2022-07-01,Bulgaria,1156379,BGR
1100,2022-08-01,Bulgaria,1162783,BGR
1101,2022-09-01,Bulgaria,1129956,BGR
1102,2022-10-01,Bulgaria,1171571,BGR
1103,2022-11-01,Bulgaria,303290,BGR
1104,2020-03-01,Burkina Faso,86,BFA
1105,2020-04-01,Burkina Faso,921,BFA
1106,2020-05-01,Burkina Faso,1555,BFA
1107,2020-06-01,Burkina Faso,1590,BFA
1108,2020-07-01,Burkina Faso,1643,BFA
1109,2020-08-01,Burkina Faso,1687,BFA
1110,2020-09-01,Burkina Faso,1679,BFA
1111,2020-10-01,Burkina Faso,1960,BFA
1112,2020-11-01,Burkina Faso,2028,BFA
1113,2020-12-01,Burkina Faso,2276,BFA
1114,2021-01-01,Burkina Faso,3130,BFA
1115,2021-02-01,Burkina Faso,3815,BFA
1116,2021-03-01,Burkina Faso,4469,BFA
1117,2021-04-01,Burkina Faso,4604,BFA
1118,2021-05-01,Burkina Faso,5068,BFA
1119,2021-06-01,Burkina Faso,5019,BFA
1120,2021-07-01,Burkina Faso,5226,BFA
1121,2021-08-01,Burkina Faso,5274,BFA
1122,2021-09-01,Burkina Faso,5220,BFA
1123,2021-10-01,Burkina Faso,6301,BFA
1124,2021-11-01,Burkina Faso,7430,BFA
1125,2021-12-01,Burkina Faso,9309,BFA
1126,2022-01-01,Burkina Faso,10672,BFA
1127,2022-02-01,Burkina Faso,10477,BFA
1128,2022-03-01,Burkina Faso,11704,BFA
1129,2022-04-01,Burkina Faso,11480,BFA
1130,2022-05-01,Burkina Faso,11896,BFA
1131,2022-06-01,Burkina Faso,11565,BFA
1132,2022-07-01,Burkina Faso,11997,BFA
1133,2022-08-01,Burkina Faso,11997,BFA
1134,2022-09-01,Burkina Faso,11610,BFA
1135,2022-10-01,Burkina Faso,11997,BFA
1136,2022-11-01,Burkina Faso,3096,BFA
1137,2020-03-01,Burundi,0,BDI
1138,2020-04-01,Burundi,18,BDI
1139,2020-05-01,Burundi,31,BDI
1140,2020-06-01,Burundi,30,BDI
1141,2020-07-01,Burundi,31,BDI
1142,2020-08-01,Burundi,31,BDI
1143,2020-09-01,Burundi,30,BDI
1144,2020-10-01,Burundi,31,BDI
1145,2020-11-01,Burundi,30,BDI
1146,2020-12-01,Burundi,44,BDI
1147,2021-01-01,Burundi,62,BDI
1148,2021-02-01,Burundi,80,BDI
1149,2021-03-01,Burundi,126,BDI
1150,2021-04-01,Burundi,180,BDI
1151,2021-05-01,Burundi,186,BDI
1152,2021-06-01,Burundi,230,BDI
1153,2021-07-01,Burundi,252,BDI
1154,2021-08-01,Burundi,1149,BDI
1155,2021-09-01,Burundi,1140,BDI
1156,2021-10-01,Burundi,1178,BDI
1157,2021-11-01,Burundi,1140,BDI
1158,2021-12-01,Burundi,1178,BDI
1159,2022-01-01,Burundi,1178,BDI
1160,2022-02-01,Burundi,1064,BDI
1161,2022-03-01,Burundi,1178,BDI
1162,2022-04-01,Burundi,1140,BDI
1163,2022-05-01,Burundi,1178,BDI
1164,2022-06-01,Burundi,1140,BDI
1165,2022-07-01,Burundi,1178,BDI
1166,2022-08-01,Burundi,1178,BDI
1167,2022-09-01,Burundi,1140,BDI
1168,2022-10-01,Burundi,1178,BDI
1169,2022-11-01,Burundi,304,BDI
1170,2020-01-01,Cambodia,0,KHM
1171,2020-02-01,Cambodia,0,KHM
1172,2020-03-01,Cambodia,0,KHM
1173,2020-04-01,Cambodia,0,KHM
1174,2020-05-01,Cambodia,0,KHM
1175,2020-06-01,Cambodia,0,KHM
1176,2020-07-01,Cambodia,0,KHM
1177,2020-08-01,Cambodia,0,KHM
1178,2020-09-01,Cambodia,0,KHM
1179,2020-10-01,Cambodia,0,KHM
1180,2020-11-01,Cambodia,0,KHM
1181,2020-12-01,Cambodia,0,KHM
1182,2021-01-01,Cambodia,0,KHM
1183,2021-02-01,Cambodia,0,KHM
1184,2021-03-01,Cambodia,93,KHM
1185,2021-04-01,Cambodia,1337,KHM
1186,2021-05-01,Cambodia,4672,KHM
1187,2021-06-01,Cambodia,11411,KHM
1188,2021-07-01,Cambodia,32097,KHM
1189,2021-08-01,Cambodia,52331,KHM
1190,2021-09-01,Cambodia,62686,KHM
1191,2021-10-01,Cambodia,80620,KHM
1192,2021-11-01,Cambodia,86150,KHM
1193,2021-12-01,Cambodia,92664,KHM
1194,2022-01-01,Cambodia,93459,KHM
1195,2022-02-01,Cambodia,84516,KHM
1196,2022-03-01,Cambodia,94457,KHM
1197,2022-04-01,Cambodia,91657,KHM
1198,2022-05-01,Cambodia,94736,KHM
1199,2022-06-01,Cambodia,91680,KHM
1200,2022-07-01,Cambodia,94736,KHM
1201,2022-08-01,Cambodia,94736,KHM
1202,2022-09-01,Cambodia,91680,KHM
1203,2022-10-01,Cambodia,94736,KHM
1204,2022-11-01,Cambodia,24448,KHM
1205,2020-03-01,Cameroon,24,CMR
1206,2020-04-01,Cameroon,825,CMR
1207,2020-05-01,Cameroon,4122,CMR
1208,2020-06-01,Cameroon,7717,CMR
1209,2020-07-01,Cameroon,11230,CMR
1210,2020-08-01,Cameroon,12455,CMR
1211,2020-09-01,Cameroon,12476,CMR
1212,2020-10-01,Cameroon,13121,CMR
1213,2020-11-01,Cameroon,12999,CMR
1214,2020-12-01,Cameroon,13797,CMR
1215,2021-01-01,Cameroon,14075,CMR
1216,2021-02-01,Cameroon,13941,CMR
1217,2021-03-01,Cameroon,18896,CMR
1218,2021-04-01,Cameroon,28022,CMR
1219,2021-05-01,Cameroon,36756,CMR
1220,2021-06-01,Cameroon,39147,CMR
1221,2021-07-01,Cameroon,41178,CMR
1222,2021-08-01,Cameroon,41510,CMR
1223,2021-09-01,Cameroon,41068,CMR
1224,2021-10-01,Cameroon,48444,CMR
1225,2021-11-01,Cameroon,52794,CMR
1226,2021-12-01,Cameroon,56769,CMR
1227,2022-01-01,Cameroon,57598,CMR
1228,2022-02-01,Cameroon,53453,CMR
1229,2022-03-01,Cameroon,59712,CMR
1230,2022-04-01,Cameroon,57810,CMR
1231,2022-05-01,Cameroon,59758,CMR
1232,2022-06-01,Cameroon,57903,CMR
1233,2022-07-01,Cameroon,59861,CMR
1234,2022-08-01,Cameroon,59913,CMR
1235,2022-09-01,Cameroon,58050,CMR
1236,2022-10-01,Cameroon,60185,CMR
1237,2022-11-01,Cameroon,15690,CMR
1238,2020-01-01,Canada,0,CAN
1239,2020-02-01,Canada,0,CAN
1240,2020-03-01,Canada,780,CAN
1241,2020-04-01,Canada,52789,CAN
1242,2020-05-01,Canada,195050,CAN
1243,2020-06-01,Canada,252111,CAN
1244,2020-07-01,Canada,274880,CAN
1245,2020-08-01,Canada,280939,CAN
1246,2020-09-01,Canada,276619,CAN
1247,2020-10-01,Canada,303463,CAN
1248,2020-11-01,Canada,333871,CAN
